ProductId,Area Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Product Name,Product Line,Product Type,Type,Market Size,Market,State,,,
5,513,1/8/2012,160,180,120,340,145,"1,292",146,40,81,291,65,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,,,
6,937,1/8/2012,50,70,20,120,49,414,60,18,8,109,52,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,,,
1,234,1/8/2012,40,70,40,110,46,415,62,15,19,108,43,Amaretto,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
2,234,1/8/2012,30,50,30,80,34,428,51,10,19,85,32,Columbian,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
3,614,1/8/2012,30,60,10,90,37,513,52,33,-11,89,63,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Ohio,,,
8,715,1/8/2012,40,70,50,110,47,366,79,14,41,126,38,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
9,262,1/8/2012,50,80,70,130,63,864,91,17,63,154,28,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
11,920,1/8/2012,30,40,10,70,36,458,54,11,20,90,34,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
12,715,1/8/2012,30,60,10,90,44,617,61,39,-7,105,68,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
5,920,1/8/2012,110,150,100,260,103,"1,073",123,31,70,226,53,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,,,
6,262,1/8/2012,30,50,30,80,30,581,39,9,18,69,21,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Wisconsin,,,
1,715,1/8/2012,60,80,30,140,63,397,77,23,21,140,56,Amaretto,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
2,608,1/8/2012,140,190,60,330,133,705,184,120,35,317,149,Columbian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
3,414,1/8/2012,100,140,90,240,99,565,132,32,73,231,59,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,,,
11,203,1/8/2012,30,50,40,80,34,890,49,9,28,83,21,Darjeeling,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
13,959,1/8/2012,20,30,20,50,19,811,28,5,12,47,16,Green Tea,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
9,860,1/8/2012,50,70,30,120,72,606,88,27,28,160,60,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
10,959,1/8/2012,30,50,30,80,50,"1,064",60,15,24,110,36,Mint,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
5,860,1/8/2012,40,60,10,100,44,617,61,39,-8,105,69,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,Connecticut,,,
6,203,1/8/2012,40,50,20,90,42,384,56,13,16,98,40,Decaf Espresso,Beans,Espresso,Decaf,Small Market,East,Connecticut,,,
2,475,1/8/2012,80,130,90,210,90,"1,139",135,29,75,225,60,Columbian,Beans,Coffee,Regular,Small Market,East,Connecticut,,,
11,941,1/8/2012,40,80,60,120,46,880,68,12,44,114,24,Darjeeling,Leaves,Tea,Regular,Major Market,East,Florida,,,
13,904,1/8/2012,60,100,80,160,63,864,91,17,63,154,28,Green Tea,Leaves,Tea,Regular,Major Market,East,Florida,,,
8,813,1/8/2012,20,30,20,50,30,581,39,9,18,69,21,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
9,305,1/8/2012,40,60,30,100,63,397,77,23,20,140,57,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
10,305,1/8/2012,70,100,70,170,103,"1,073",123,31,70,226,53,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
5,941,1/8/2012,120,190,60,310,133,705,184,120,35,317,149,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,,,
6,850,1/8/2012,90,130,80,220,99,565,132,32,73,231,59,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,,,
2,850,1/8/2012,100,170,120,270,114,810,172,37,104,286,68,Columbian,Beans,Coffee,Regular,Major Market,East,Florida,,,
3,321,1/8/2012,110,150,100,260,116,678,161,35,102,277,59,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,,,
11,508,1/8/2012,20,30,20,50,22,865,33,6,16,55,17,Darjeeling,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
13,508,1/8/2012,10,30,20,40,16,484,25,4,9,41,16,Green Tea,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
9,339,1/8/2012,30,50,20,80,49,414,60,18,9,109,51,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Massachusetts,,,
5,339,1/8/2012,30,70,20,100,37,540,68,33,6,105,62,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
7,413,1/8/2012,130,150,100,280,145,"1,292",146,40,82,291,64,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
2,508,1/8/2012,40,590,560,630,52,"-2,033",612,17,563,664,49,Columbian,Beans,Coffee,Regular,Major Market,East,Massachusetts,,,
11,603,1/8/2012,20,40,30,60,25,851,38,7,20,63,18,Darjeeling,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
13,603,1/8/2012,0,40,30,40,0,516,43,0,31,43,12,Green Tea,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
9,603,1/8/2012,20,40,10,60,38,248,48,14,1,86,47,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,New Hampshire,,,
5,603,1/8/2012,60,80,10,140,63,332,88,57,1,151,87,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
7,603,1/8/2012,20,40,0,60,29,215,36,11,-9,65,45,Regular Espresso,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
1,603,1/8/2012,50,90,70,140,61,322,90,19,48,151,42,Amaretto,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
2,603,1/8/2012,60,90,60,150,64,460,96,21,44,160,52,Columbian,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
11,631,1/8/2012,130,210,170,340,132,994,191,36,144,323,47,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,,,
12,914,1/8/2012,130,190,150,320,123,941,178,34,133,301,45,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,,,
13,646,1/8/2012,100,160,130,260,100,598,145,28,105,245,40,Green Tea,Leaves,Tea,Regular,Major Market,East,New York,,,
9,646,1/8/2012,210,290,180,500,284,"1,565",369,107,229,653,140,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
10,718,1/8/2012,230,-140,-230,90,311,"3,422",-187,96,-304,124,117,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
7,646,1/8/2012,250,280,190,530,266,"1,319",277,74,179,543,98,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,,,
5,518,1/8/2012,160,-90,-260,70,173,"2,615",-95,156,-284,78,189,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,,,
2,845,1/8/2012,340,520,370,860,364,"2,617",546,127,368,910,178,Columbian,Beans,Coffee,Regular,Major Market,East,New York,,,
3,504,1/8/2012,70,120,100,190,63,864,91,17,63,154,28,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Louisiana,,,
2,504,1/8/2012,60,80,60,140,48,839,70,13,46,118,24,Columbian,Beans,Coffee,Regular,Small Market,South,Louisiana,,,
8,504,1/8/2012,70,100,70,170,77,581,99,25,61,176,38,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
9,985,1/8/2012,60,90,40,150,72,606,88,27,28,160,60,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
4,985,1/8/2012,30,60,10,90,44,-508,61,39,-7,105,68,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
5,337,1/8/2012,40,60,40,100,47,366,79,14,41,126,38,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
6,504,1/8/2012,30,40,20,70,36,458,54,11,21,90,33,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Louisiana,,,
3,505,1/8/2012,150,20,-30,170,120,"1,439",19,37,-42,139,61,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,New Mexico,,,
2,505,1/8/2012,80,120,70,200,64,460,96,21,44,160,52,Columbian,Beans,Coffee,Regular,Small Market,South,New Mexico,,,
8,505,1/8/2012,20,40,30,60,25,851,38,7,19,63,19,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
9,505,1/8/2012,30,50,20,80,41,"1,007",49,12,15,90,34,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
4,505,1/8/2012,20,30,0,50,29,-347,36,11,-8,65,44,Caffe Latte,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
5,505,1/8/2012,50,70,0,120,63,332,88,57,2,151,86,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
6,505,1/8/2012,30,60,30,90,45,253,60,14,18,105,42,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,New Mexico,,,
3,405,1/8/2012,20,40,30,60,22,865,33,6,16,55,17,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Oklahoma,,,
2,405,1/8/2012,80,110,80,190,68,587,87,22,53,155,34,Columbian,Beans,Coffee,Regular,Small Market,South,Oklahoma,,,
9,580,1/8/2012,120,190,60,310,133,705,184,120,34,317,150,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
8,580,1/8/2012,60,70,20,130,63,397,77,23,20,140,57,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
4,918,1/8/2012,90,140,100,230,116,"-1,278",161,35,102,277,59,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
5,918,1/8/2012,10,20,20,30,16,484,25,4,10,41,15,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
6,405,1/8/2012,90,150,100,240,114,810,172,37,103,286,69,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Oklahoma,,,
9,430,1/10/2013,30,60,50,90,43,419,64,13,42,114,36,Lemon,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
9,469,1/9/2013,40,60,30,100,43,424,64,13,42,114,36,Lemon,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
8,325,1/12/2013,50,60,30,110,54,424,73,17,42,135,45,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
3,325,1/9/2012,70,90,70,160,58,548,74,19,42,132,32,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,South,Texas,,,
4,254,1/5/2012,50,80,50,130,64,-161,96,21,44,160,52,Caffe Latte,Beans,Espresso,Regular,Major Market,South,Texas,,,
3,956,1/12/2013,50,60,40,110,43,531,56,14,45,106,26,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,South,Texas,,,
4,281,1/6/2013,40,70,40,110,54,-321,81,17,46,134,45,Caffe Latte,Beans,Espresso,Regular,Major Market,South,Texas,,,
1,801,1/8/2012,60,70,40,130,50,"1,064",60,15,24,110,36,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,,,
2,435,1/8/2012,50,70,40,120,42,384,56,13,15,98,41,Columbian,Beans,Coffee,Regular,Small Market,West,Utah,,,
8,801,1/8/2012,50,80,60,130,61,322,90,19,49,151,41,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
9,435,1/8/2012,50,90,60,140,64,460,96,21,44,160,52,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
10,801,1/8/2012,100,20,-30,120,120,"1,439",19,37,-41,139,60,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
11,801,1/8/2012,40,60,10,100,63,332,88,57,2,151,86,Darjeeling,Leaves,Tea,Regular,Small Market,West,Utah,,,
12,435,1/8/2012,20,50,30,70,45,253,60,14,19,105,41,Earl Grey,Leaves,Tea,Regular,Small Market,West,Utah,,,
13,435,1/8/2012,10,30,10,40,29,215,36,11,-9,65,45,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,,,
3,435,1/8/2012,90,110,60,200,72,606,88,27,27,160,61,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,,,
4,801,1/8/2012,30,40,30,70,32,841,48,8,28,80,20,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Utah,,,
5,801,1/8/2012,70,90,60,160,77,581,99,25,62,176,37,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,,,
6,435,1/8/2012,30,40,30,70,34,890,49,9,28,83,21,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Utah,,,
1,562,1/8/2012,190,-90,-150,100,154,"2,105",-67,49,-139,87,72,Amaretto,Beans,Coffee,Regular,Major Market,West,California,,,
2,650,1/8/2012,450,680,520,"1,130",364,"2,617",546,127,368,910,178,Columbian,Beans,Coffee,Regular,Major Market,West,California,,,
8,831,1/8/2012,110,170,140,280,132,994,191,36,143,323,48,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
9,916,1/8/2012,260,330,240,590,311,"1,296",367,96,249,678,118,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
10,310,1/8/2012,40,60,40,100,52,554,68,17,38,120,30,Mint,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
11,760,1/8/2012,80,120,100,200,123,941,178,34,133,301,45,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,,,
12,310,1/8/2012,60,100,90,160,100,598,145,28,105,245,40,Earl Grey,Leaves,Tea,Regular,Major Market,West,California,,,
13,818,1/8/2012,30,50,20,80,52,662,79,17,30,131,49,Green Tea,Leaves,Tea,Regular,Major Market,West,California,,,
3,626,1/8/2012,240,-40,-140,200,196,"3,139",-30,64,-137,166,107,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,,,
4,916,1/8/2012,250,260,170,510,266,"1,797",266,74,167,532,99,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,,,
5,530,1/8/2012,160,230,60,390,173,927,239,156,50,412,189,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,,,
6,707,1/8/2012,280,370,250,650,295,"1,714",392,97,262,687,130,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,,,
2,702,1/8/2012,40,60,20,100,38,248,48,14,1,86,47,Columbian,Beans,Coffee,Regular,Small Market,West,Nevada,,,
8,775,1/8/2012,140,220,70,360,173,927,239,156,49,412,190,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
9,775,1/8/2012,160,250,170,410,196,"1,167",271,64,163,467,108,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
10,702,1/8/2012,130,200,150,330,154,817,222,49,150,376,72,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
11,702,1/8/2012,190,270,190,460,295,"1,714",392,97,262,687,130,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,,,
12,775,1/8/2012,170,190,130,360,266,"1,797",266,74,167,532,99,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,,,
13,775,1/8/2012,180,-180,-260,0,284,"5,807",-284,107,-404,21,141,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,,,
3,702,1/8/2012,50,60,30,110,41,"1,007",49,12,16,90,33,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Nevada,,,
4,702,1/8/2012,0,40,30,40,0,516,43,0,32,43,11,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Nevada,,,
5,775,1/8/2012,20,40,30,60,25,851,38,7,19,63,19,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,,,
6,702,1/8/2012,20,30,20,50,23,806,35,6,17,58,18,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Nevada,,,
1,541,1/8/2012,40,70,20,110,37,513,52,33,-11,89,63,Amaretto,Beans,Coffee,Regular,Small Market,West,Oregon,,,
2,971,1/8/2012,50,90,40,140,47,474,67,15,8,114,59,Columbian,Beans,Coffee,Regular,Small Market,West,Oregon,,,
8,971,1/8/2012,20,30,30,50,25,826,37,7,19,62,18,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
9,541,1/8/2012,50,80,60,130,68,587,87,22,53,155,34,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
11,503,1/8/2012,10,10,10,20,16,484,25,4,9,41,16,Darjeeling,Leaves,Tea,Regular,Small Market,West,Oregon,,,
12,971,1/8/2012,70,120,80,190,114,810,172,37,104,286,68,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,,,
13,541,1/8/2012,70,110,70,180,116,678,161,35,102,277,59,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,,,
3,541,1/8/2012,40,60,40,100,34,428,51,10,19,85,32,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Oregon,,,
4,971,1/8/2012,40,60,20,100,49,414,60,18,9,109,51,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Oregon,,,
5,503,1/8/2012,40,60,30,100,46,415,62,15,19,108,43,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Oregon,,,
6,503,1/8/2012,130,140,90,270,145,"1,292",146,40,81,291,65,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,,,
8,360,1/8/2012,70,120,80,190,90,"1,139",135,29,75,225,60,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
9,253,1/8/2012,40,60,50,100,48,839,70,13,45,118,25,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
11,253,1/8/2012,30,50,30,80,47,366,79,14,42,126,37,Darjeeling,Leaves,Tea,Regular,Small Market,West,Washington,,,
12,206,1/8/2012,20,40,30,60,36,458,54,11,20,90,34,Earl Grey,Leaves,Tea,Regular,Small Market,West,Washington,,,
13,206,1/8/2012,20,50,10,70,44,617,61,39,-8,105,69,Green Tea,Leaves,Tea,Regular,Small Market,West,Washington,,,
2,509,1/8/2012,100,160,120,260,86,454,125,27,76,211,49,Columbian,Beans,Coffee,Regular,Small Market,West,Washington,,,
3,206,1/8/2012,160,230,100,390,133,705,184,120,34,317,150,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,,,
4,206,1/8/2012,20,40,30,60,30,581,39,9,17,69,22,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,,,
5,425,1/8/2012,60,70,20,130,63,397,77,23,20,140,57,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Washington,,,
6,206,1/8/2012,90,120,90,210,103,"1,073",123,31,71,226,52,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,,,
8,970,1/9/2012,130,140,90,270,155,"1,280",155,43,87,310,68,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
9,970,1/9/2012,40,70,20,110,52,509,74,47,-2,126,76,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
10,720,1/9/2012,40,70,40,110,53,410,72,17,27,125,45,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
11,970,1/9/2012,30,50,10,80,45,409,57,17,7,102,50,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
12,720,1/9/2012,40,50,20,90,51,"1,042",62,15,25,113,37,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
13,970,1/9/2012,50,70,50,120,61,579,79,20,47,140,32,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
5,303,1/9/2012,90,140,110,230,81,588,118,22,84,199,34,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,,,
6,303,1/9/2012,60,110,60,170,60,656,90,19,39,150,51,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,,,
1,970,1/9/2012,130,180,140,310,123,928,179,34,134,302,45,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
2,970,1/9/2012,60,70,50,130,58,548,74,19,42,132,32,Columbian,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
3,970,1/9/2012,100,150,120,250,100,981,145,28,106,245,39,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,,,
8,708,1/9/2012,100,160,140,260,123,928,179,34,133,302,46,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
9,630,1/9/2012,40,70,50,110,58,548,74,19,43,132,31,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
10,773,1/9/2012,80,130,110,210,100,981,145,28,106,245,39,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
11,815,1/9/2012,60,110,80,170,81,588,118,22,84,199,34,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
12,773,1/9/2012,50,80,40,130,60,656,90,19,40,150,50,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
5,618,1/9/2012,290,400,280,690,253,"1,686",336,83,220,589,116,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,,,
6,312,1/9/2012,280,300,210,580,249,"1,775",249,69,155,498,94,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,,,
2,309,1/9/2012,170,230,140,400,162,"1,148",225,53,129,387,96,Columbian,Beans,Coffee,Regular,Major Market,Central,Illinois,,,
3,708,1/9/2012,120,190,140,310,122,801,176,39,115,298,61,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,,,
8,712,1/9/2012,210,300,210,510,253,"1,686",336,83,220,589,116,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
9,563,1/9/2012,100,160,120,260,122,801,176,39,115,298,61,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
11,641,1/9/2012,210,220,140,430,249,"1,775",249,69,155,498,94,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
12,712,1/9/2012,250,340,210,590,302,"1,783",370,114,223,672,147,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
5,515,1/9/2012,20,40,30,60,23,803,35,6,18,58,17,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Iowa,,,
6,319,1/9/2012,0,50,40,50,0,473,43,0,32,43,11,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Iowa,,,
1,319,1/9/2012,20,30,20,50,19,848,29,5,13,48,16,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
2,319,1/9/2012,30,40,20,70,33,"1,003",39,10,7,72,32,Columbian,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
3,563,1/9/2012,10,20,10,30,15,600,20,4,3,35,17,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,,,
8,636,1/9/2012,30,60,10,90,44,325,62,40,-7,106,69,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
9,660,1/9/2012,80,20,-10,100,104,"1,574",11,32,-44,115,55,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
11,314,1/9/2012,30,50,20,80,39,248,52,12,13,91,39,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
12,314,1/9/2012,20,20,-10,40,24,212,30,9,-12,54,42,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
13,573,1/9/2012,30,50,10,80,40,244,51,15,2,91,49,Green Tea,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
5,816,1/9/2012,50,70,50,120,44,886,64,12,41,108,23,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,,,
6,417,1/9/2012,30,60,50,90,32,837,47,8,27,79,20,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Missouri,,,
2,314,1/9/2012,70,80,30,150,67,599,83,25,25,150,58,Columbian,Beans,Coffee,Regular,Small Market,Central,Missouri,,,
3,314,1/9/2012,60,80,50,140,62,"1,059",74,19,34,136,40,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Missouri,,,
8,937,1/9/2012,10,30,30,40,20,482,30,5,14,50,16,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
9,419,1/9/2012,20,40,40,60,29,862,43,8,23,72,20,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
11,440,1/9/2012,80,130,70,210,99,798,150,32,87,249,63,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
12,513,1/9/2012,80,120,80,200,96,666,134,29,81,230,53,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
5,513,1/9/2012,170,190,130,360,155,"1,280",155,43,87,310,68,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,,,
6,567,1/9/2012,50,70,30,120,45,409,57,17,6,102,51,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,,,
1,614,1/9/2012,50,80,50,130,53,410,72,17,28,125,44,Amaretto,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
2,419,1/9/2012,40,70,40,110,43,424,64,13,29,107,35,Columbian,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
3,234,1/9/2012,50,80,20,130,52,509,74,47,-3,126,77,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Ohio,,,
8,920,1/9/2012,40,90,70,130,57,349,94,17,53,151,41,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
9,608,1/9/2012,40,70,60,110,51,857,75,14,50,126,25,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
11,920,1/9/2012,30,60,30,90,46,454,67,14,31,113,36,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
12,715,1/9/2012,50,80,10,130,62,612,87,56,2,149,85,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
5,414,1/9/2012,90,120,80,210,83,"1,063",99,25,53,182,46,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,,,
